caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,14400,180.000,5514,68.925,180.000,0.383,1.000,0.526,0.624,0.202,0.166,0.617,0.000,0.000,0.000,0.361,0.041,0.211,0.460,0.269,0.829,0.913,0.555,0.000,0.000,0.000,0.171,0.000,0.000,0.119,0.180,0.000,0.496,0.000,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.280,0.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.276,0.384,0.000,0.000,0.000,0.000,0.000,0.043,0.239,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-proposal-bonds,Default pass + proposal bonds,14400,180.000,11597,144.963,172.063,0.805,0.956,0.519,0.492,0.418,0.102,0.195,0.044,0.000,0.000,0.486,0.056,0.660,0.690,0.323,0.789,0.978,0.814,0.000,0.000,0.000,0.211,0.000,0.000,0.184,0.737,0.000,0.375,0.000,0.000,0.000,0.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.568,0.000,0.042,0.397,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-proposal-bonds-challenge,Default pass + proposal bonds + challenge,14400,180.000,11698,146.225,172.188,0.812,0.957,0.495,0.481,0.402,0.098,0.188,0.043,0.000,0.167,0.497,0.114,0.616,0.625,0.314,0.793,0.912,0.792,0.000,0.000,0.000,0.207,0.000,0.000,0.191,0.745,0.000,0.355,0.000,0.000,0.000,0.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.611,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.567,0.000,0.041,0.391,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-cross-bloc-credit-discount,Default pass + cross-bloc credit discount,14400,180.000,2436,30.450,30.775,0.169,0.171,0.533,0.727,0.090,0.257,0.831,0.829,0.000,0.000,0.393,0.555,0.048,0.218,0.154,0.743,0.663,0.251,0.000,0.000,0.000,0.257,0.000,0.000,0.042,0.030,0.000,0.620,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.171,0.178,1.850,0.000,0.000,0.129,0.123,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,14400,180.000,1583,19.788,19.888,0.110,0.110,0.539,0.763,0.059,0.289,0.890,0.890,0.000,0.000,0.381,0.679,0.027,0.180,0.134,0.716,0.484,0.213,0.000,0.000,0.000,0.284,0.000,0.000,0.028,0.013,0.000,0.656,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.151,1.265,0.000,0.000,0.169,0.084,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-multiround-mediation,Default pass + multi-round mediation,14400,180.000,13325,166.563,180.000,0.925,1.000,0.515,0.440,0.476,0.204,0.075,0.000,0.000,0.000,0.457,0.042,0.377,0.373,0.340,0.806,0.958,1.004,0.000,0.000,0.000,0.194,0.751,0.298,0.118,0.811,0.286,0.417,0.000,0.000,0.000,0.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.407,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,14400,180.000,12810,160.125,180.000,0.890,1.000,0.508,0.436,0.452,0.205,0.110,0.000,0.000,0.167,0.446,0.103,0.344,0.352,0.340,0.808,0.883,0.996,0.000,0.000,0.000,0.192,0.751,0.297,0.120,0.868,0.284,0.410,0.000,0.000,0.000,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.618,0.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.388,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,14400,180.000,7616,95.200,95.288,0.529,0.529,0.580,0.642,0.307,0.426,0.471,0.471,0.000,0.000,0.236,0.003,0.002,0.002,0.252,0.756,0.903,0.498,0.000,0.000,0.000,0.244,0.529,0.327,0.050,0.015,0.000,0.622,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.340,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-alternatives-strategic,Default pass + strategic policy tournament,14400,180.000,7618,95.225,95.288,0.529,0.529,0.579,0.642,0.306,0.425,0.471,0.471,0.000,0.000,0.237,0.003,0.002,0.002,0.252,0.756,0.907,0.498,0.000,0.000,0.000,0.244,0.529,0.327,0.050,0.015,0.000,0.621,0.000,0.000,0.000,0.002,0.000,0.000,0.001,10.000,0.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.058,0.340,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge,Default pass + challenge vouchers,14400,180.000,12282,153.525,180.000,0.853,1.000,0.494,0.471,0.421,0.094,0.147,0.000,0.000,0.167,0.503,0.107,0.660,0.640,0.328,0.791,0.909,0.852,0.000,0.000,0.000,0.209,0.000,0.000,0.198,0.823,0.000,0.346,0.000,0.000,0.000,0.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.649,0.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.402,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge-party-proportional,Default pass + proportional party challenge vouchers,14400,180.000,12362,154.525,180.000,0.858,1.000,0.495,0.469,0.425,0.094,0.142,0.000,0.000,0.166,0.498,0.108,0.665,0.640,0.329,0.791,0.895,0.857,0.000,0.000,0.000,0.209,0.000,0.000,0.199,0.837,0.000,0.344,0.000,0.000,0.000,0.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.647,0.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.403,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge-minority-bonus,Default pass + minority-bonus challenge vouchers,14400,180.000,12068,150.850,180.000,0.838,1.000,0.495,0.474,0.415,0.096,0.162,0.000,0.000,0.189,0.497,0.112,0.644,0.636,0.327,0.791,0.909,0.845,0.000,0.000,0.000,0.209,0.000,0.000,0.196,0.802,0.000,0.348,0.000,0.000,0.000,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.629,0.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.397,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge-supermajority,Default pass + challenge to 60 percent vote,14400,180.000,12036,150.450,180.000,0.836,1.000,0.493,0.469,0.412,0.094,0.164,0.000,0.000,0.167,0.509,0.138,0.651,0.643,0.327,0.791,0.883,0.853,0.000,0.000,0.000,0.209,0.000,0.000,0.199,0.811,0.000,0.343,0.000,0.000,0.000,0.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.652,0.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.392,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge-committee,Default pass + challenge to committee review,14400,180.000,12176,152.200,154.913,0.846,0.861,0.494,0.470,0.418,0.094,0.154,0.000,0.139,0.167,0.506,0.119,0.655,0.640,0.328,0.791,0.900,0.852,0.000,0.000,0.000,0.209,0.000,0.000,0.198,0.815,0.000,0.345,0.000,0.000,0.000,0.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.649,0.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.398,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge-info-active,Default pass + challenge to info + active vote,14400,180.000,12331,154.138,180.000,0.856,1.000,0.495,0.471,0.424,0.095,0.144,0.000,0.000,0.167,0.499,0.085,0.661,0.638,0.330,0.792,0.912,0.857,0.000,0.000,0.000,0.208,0.000,0.000,0.198,0.830,0.000,0.346,0.000,0.000,0.000,0.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.648,0.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.403,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-adaptive-track,Default pass + adaptive tracks,14400,180.000,5319,66.488,152.338,0.369,0.846,0.532,0.617,0.197,0.174,0.631,0.148,0.005,0.000,0.344,0.263,0.176,0.382,0.251,0.785,0.805,0.500,0.000,0.000,0.000,0.215,0.000,0.000,0.105,0.175,0.000,0.511,0.000,0.000,0.000,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.585,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.228,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-adaptive-track-lenient,Default pass + adaptive tracks lenient,14400,180.000,7270,90.875,172.163,0.505,0.956,0.522,0.579,0.264,0.145,0.495,0.044,0.000,0.000,0.404,0.147,0.294,0.477,0.258,0.796,0.937,0.538,0.000,0.000,0.000,0.204,0.000,0.000,0.125,0.281,0.000,0.468,0.000,0.000,0.000,0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.459,0.498,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.292,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,14400,180.000,3204,40.050,119.163,0.223,0.662,0.557,0.642,0.124,0.212,0.778,0.305,0.033,0.000,0.183,0.500,0.086,0.302,0.298,0.787,0.482,0.596,0.000,0.000,0.000,0.213,0.000,0.000,0.099,0.120,0.000,0.551,0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.565,0.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.143,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-adaptive-track-citizen-high-risk,Default pass + adaptive tracks + citizen high-risk,14400,180.000,5295,66.188,180.000,0.368,1.000,0.531,0.617,0.195,0.175,0.632,0.000,0.000,0.000,0.345,0.254,0.174,0.381,0.253,0.783,0.805,0.505,0.000,0.000,0.000,0.217,0.000,0.000,0.107,0.179,0.000,0.509,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.007,0.261,0.000,0.000,0.000,0.260,0.585,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.227,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-adaptive-track-supermajority-high-risk,Default pass + adaptive tracks + supermajority high-risk,14400,180.000,5272,65.900,180.000,0.366,1.000,0.532,0.617,0.195,0.174,0.634,0.000,0.000,0.000,0.337,0.265,0.174,0.382,0.252,0.784,0.807,0.508,0.000,0.000,0.000,0.216,0.000,0.000,0.106,0.172,0.000,0.510,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.588,0.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.226,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-law-registry,Default pass + law registry,14400,180.000,12541,156.763,180.000,0.871,1.000,0.535,0.480,0.466,0.125,0.129,0.000,0.000,0.000,0.429,0.034,0.888,0.635,0.336,0.779,0.978,0.873,0.000,0.000,0.000,0.221,0.000,0.000,0.193,0.838,0.000,0.367,0.658,0.249,5.141,0.888,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.418,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-law-registry-fast-review,Default pass + law registry fast review,14400,180.000,12540,156.750,180.000,0.871,1.000,0.536,0.480,0.467,0.126,0.129,0.000,0.000,0.000,0.423,0.033,0.883,0.629,0.335,0.780,0.985,0.872,0.000,0.000,0.000,0.220,0.000,0.000,0.192,0.842,0.000,0.368,0.668,0.118,2.077,0.883,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.418,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-law-registry-slow-review,Default pass + law registry slow partial review,14400,180.000,12343,154.288,180.000,0.857,1.000,0.528,0.483,0.453,0.121,0.143,0.000,0.000,0.000,0.455,0.038,0.815,0.632,0.336,0.782,0.975,0.873,0.000,0.000,0.000,0.218,0.000,0.000,0.192,0.831,0.000,0.367,0.656,0.347,8.175,0.815,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.414,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-cost,Default pass + proposal costs,14400,180.000,7479,93.488,97.438,0.519,0.541,0.507,0.463,0.263,0.036,0.481,0.459,0.000,0.000,0.506,0.445,0.638,1.123,0.360,0.778,0.488,0.945,0.000,0.000,0.000,0.222,0.000,0.000,0.205,0.556,0.000,0.347,0.000,0.000,0.000,0.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.240,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-cost-public-waiver,Default pass + proposal costs + public waiver,14400,180.000,7882,98.525,103.638,0.547,0.576,0.509,0.481,0.279,0.049,0.453,0.424,0.000,0.000,0.506,0.347,0.642,1.063,0.328,0.779,0.620,0.852,0.000,0.000,0.000,0.221,0.000,0.000,0.193,0.552,0.000,0.367,0.000,0.000,0.000,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.263,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-cost-lobby-surcharge,Default pass + lobby-surcharge proposal costs,14400,180.000,6557,81.963,89.100,0.455,0.495,0.503,0.529,0.229,0.069,0.545,0.505,0.000,0.000,0.524,0.380,0.495,0.970,0.176,0.779,0.789,0.376,0.000,0.000,0.000,0.221,0.000,0.000,0.152,0.278,0.000,0.400,0.000,0.000,0.000,0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.241,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-member-quota,Default pass + member proposal quota,14400,180.000,11102,138.775,164.688,0.771,0.915,0.519,0.484,0.400,0.100,0.229,0.085,0.000,0.000,0.488,0.124,0.643,0.704,0.337,0.787,0.886,0.872,0.000,0.000,0.000,0.213,0.000,0.000,0.190,0.731,0.000,0.368,0.000,0.000,0.000,0.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.373,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-weighted-agenda-lottery,Default pass + weighted agenda lottery,14400,180.000,5731,71.638,83.000,0.398,0.461,0.518,0.551,0.206,0.115,0.602,0.539,0.000,0.000,0.478,0.410,0.304,0.641,0.279,0.797,0.651,0.619,0.000,0.000,0.000,0.203,0.000,0.000,0.150,0.284,0.000,0.428,0.000,0.000,0.000,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.219,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-public-objection,Default pass + public objection window,14400,180.000,5748,71.850,180.000,0.399,1.000,0.529,0.593,0.211,0.168,0.601,0.000,0.000,0.000,0.349,0.265,0.192,0.389,0.276,0.786,0.810,0.593,0.000,0.000,0.000,0.214,0.000,0.000,0.116,0.211,0.000,0.487,0.000,0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.237,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",bicameral-majority,Bicameral simple majority,14400,180.000,1408,17.600,180.000,0.098,1.000,0.605,0.619,0.059,0.267,0.902,0.000,0.000,0.000,0.000,0.786,0.030,0.227,0.445,0.816,0.116,0.898,0.000,0.000,0.000,0.184,0.000,0.000,0.115,0.060,0.000,0.547,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.061,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",presidential-veto,Bicameral majority + presidential veto,14400,180.000,889,11.113,180.000,0.062,1.000,0.618,0.636,0.038,0.292,0.938,0.000,0.000,0.000,0.000,0.850,0.017,0.204,0.454,0.813,0.072,0.862,0.000,0.000,0.000,0.187,0.000,0.000,0.105,0.038,0.000,0.576,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.039,497,2
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,simple-majority,Unicameral simple majority,9600,120.000,3327,41.588,120.000,0.347,1.000,0.619,0.638,0.214,0.238,0.653,0.000,0.000,0.000,0.000,0.316,0.141,0.322,0.307,0.839,0.698,0.624,0.000,0.000,0.000,0.161,0.000,0.000,0.104,0.224,0.000,0.551,0.000,0.000,0.000,0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.221,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,supermajority-60,Unicameral 60 percent passage,9600,120.000,1451,18.138,120.000,0.151,1.000,0.686,0.689,0.104,0.338,0.849,0.000,0.000,0.000,0.000,0.626,0.038,0.193,0.331,0.848,0.307,0.613,0.000,0.000,0.000,0.152,0.000,0.000,0.079,0.081,0.000,0.633,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.104,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass,Default pass unless 2/3 block,9600,120.000,7975,99.688,120.000,0.831,1.000,0.545,0.523,0.453,0.129,0.169,0.000,0.000,0.000,0.424,0.022,0.601,0.589,0.315,0.816,0.989,0.755,0.000,0.000,0.000,0.184,0.000,0.000,0.163,0.777,0.000,0.409,0.000,0.000,0.000,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.434,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-constituent-public-will,Default pass + constituent public will,9600,120.000,7889,98.613,120.000,0.822,1.000,0.534,0.523,0.439,0.130,0.178,0.000,0.000,0.000,0.439,0.007,0.584,0.581,0.312,0.883,0.990,0.732,0.000,0.000,0.000,0.117,0.000,0.000,0.155,0.712,0.000,0.388,0.000,0.000,0.000,0.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.280,0.424,0.000,0.000,0.000,0.000,0.000,0.059,0.430,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,9600,120.000,4262,53.275,120.000,0.444,1.000,0.573,0.644,0.254,0.202,0.556,0.000,0.000,0.000,0.201,0.015,0.215,0.393,0.258,0.864,0.965,0.486,0.000,0.000,0.000,0.136,0.000,0.000,0.108,0.206,0.000,0.525,0.000,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.321,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.278,0.399,0.000,0.000,0.000,0.000,0.000,0.059,0.286,0,0
